2.182	-2.046	1.519	-1.837	-0.631	16.093	
2.202	-2.053	1.495	-1.875	-0.602	17.777	
2.222	-2.061	1.472	-1.912	-0.574	19.55	
2.242	-2.069	1.448	-1.948	-0.547	21.409	
2.262	-2.079	1.425	-1.983	-0.521	23.352	
2.282	-2.089	1.402	-2.016	-0.498	25.374	
2.302	-2.1	1.38	-2.048	-0.477	27.47	
2.322	-2.113	1.357	-2.079	-0.46	29.635	
2.342	-2.126	1.336	-2.11	-0.446	31.862	
2.362	-2.14	1.314	-2.139	-0.437	34.145	
2.382	-2.154	1.293	-2.167	-0.432	36.477	
2.402	-2.17	1.272	-2.194	-0.432	38.848	
2.422	-2.187	1.252	-2.221	-0.438	41.252	
2.442	-2.205	1.232	-2.246	-0.449	43.68	
2.462	-2.225	1.213	-2.271	-0.466	46.122	
2.482	-2.245	1.194	-2.295	-0.488	48.57	
2.502	-2.266	1.176	-2.318	-0.515	51.016	
2.522	-2.289	1.159	-2.341	-0.548	53.452	
2.542	-2.313	1.142	-2.362	-0.586	55.869	
2.562	-2.338	1.126	-2.383	-0.629	58.26	
2.582	-2.364	1.11	-2.403	-0.675	60.618	
2.602	-2.391	1.096	-2.423	-0.725	62.938	
2.622	-2.42	1.082	-2.442	-0.778	65.214	
2.642	-2.45	1.069	-2.46	-0.833	67.442	
2.662	-2.481	1.056	-2.478	-0.889	69.62	
2.682	-2.513	1.045	-2.495	-0.946	71.744	
2.702	-2.546	1.035	-2.511	-1.003	73.814	
2.722	-2.58	1.026	-2.527	-1.059	75.83	
2.742	-2.616	1.017	-2.543	-1.114	77.791	
2.762	-2.652	1.01	-2.558	-1.168	79.699	
2.782	-2.689	1.004	-2.572	-1.219	81.557	
2.802	-2.727	0.999	-2.586	-1.268	83.365	
2.822	-2.765	0.995	-2.6	-1.314	85.129	
2.842	-2.805	0.992	-2.613	-1.357	86.851	
2.862	-2.845	0.991	-2.626	-1.396	88.534	
2.882	-2.885	0.99	-2.638	-1.432	90.184	
2.902	-2.926	0.991	-2.65	-1.464	91.803	
2.922	-2.967	0.993	-2.661	-1.493	93.398	
2.942	-3.009	0.996	-2.673	-1.518	94.971	
2.962	-3.051	1	-2.683	-1.539	96.529	
2.982	-3.093	1.006	-2.694	-1.556	98.075	
3.002	-3.135	1.012	-2.704	-1.569	99.615	
3.022	-3.177	1.02	-2.713	-1.578	101.153	
3.042	-3.219	1.029	-2.723	-1.583	102.695	
3.062	-3.261	1.039	-2.732	-1.584	104.246	
3.082	-3.303	1.05	-2.741	-1.581	105.811	
3.102	-3.344	1.062	-2.749	-1.573	107.395	
3.122	-3.385	1.076	-2.757	-1.562	109.003	
3.142	-3.426	1.09	-2.765	-1.546	110.642	
3.162	-3.466	1.106	-2.773	-1.525	112.316	
3.182	-3.505	1.123	-2.781	-1.501	114.03	
3.202	-3.544	1.141	-2.788	-1.472	115.792	
3.222	-3.582	1.16	-2.795	-1.439	117.604	
3.242	-3.619	1.18	-2.801	-1.402	119.474	
3.262	-3.655	1.202	-2.808	-1.362	121.405	
3.282	-3.69	1.224	-2.814	-1.318	123.403	
